dwd_wh_dsc_inbound_line_dtl_di.wms_company_id,dwd_wh_dsc_inbound_line_dtl_di.wms_company_name,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_id,dwd_wh_dsc_inbound_line_dtl_di.wms_warehouse_name,dwd_wh_dsc_inbound_line_dtl_di.internal_id,dwd_wh_dsc_inbound_line_dtl_di.asn_id,dwd_wh_dsc_inbound_line_dtl_di.asn_line_id,dwd_wh_dsc_inbound_line_dtl_di.asn_status,dwd_wh_dsc_inbound_line_dtl_di.sku_code,dwd_wh_dsc_inbound_line_dtl_di.sku_name,dwd_wh_dsc_inbound_line_dtl_di.sku_desc,dwd_wh_dsc_inbound_line_dtl_di.sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.batch_number,dwd_wh_dsc_inbound_line_dtl_di.serial_number,dwd_wh_dsc_inbound_line_dtl_di.vendor_sku_barcode,dwd_wh_dsc_inbound_line_dtl_di.product_category,dwd_wh_dsc_inbound_line_dtl_di.product_status,dwd_wh_dsc_inbound_line_dtl_di.original_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_qty,dwd_wh_dsc_inbound_line_dtl_di.receive_volume,dwd_wh_dsc_inbound_line_dtl_di.receive_weight,dwd_wh_dsc_inbound_line_dtl_di.quantity_um,dwd_wh_dsc_inbound_line_dtl_di.volume_um,dwd_wh_dsc_inbound_line_dtl_di.weight_um,dwd_wh_dsc_inbound_line_dtl_di.std_receive_volume,dwd_wh_dsc_inbound_line_dtl_di.std_receive_weight,dwd_wh_dsc_inbound_line_dtl_di.expire_date,dwd_wh_dsc_inbound_line_dtl_di.create_time,dwd_wh_dsc_inbound_line_dtl_di.receipt_time,dwd_wh_dsc_inbound_line_dtl_di.closed_date,dwd_wh_dsc_inbound_line_dtl_di.last_modified_date,dwd_wh_dsc_inbound_line_dtl_di.src_inc_day,dwd_wh_dsc_inbound_line_dtl_di.data_source,dwd_wh_dsc_inbound_line_dtl_di.inc_day,dwd_wh_dsc_inbound_line_dtl_di.src
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106388,null,18620-20.000.00,18620-20.000.00,嘉丁拿25M壁挂式自动水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106389,null,18630-20.000.00,18630-20.000.00,嘉丁拿35M壁挂式自动水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106375,null,18215-50.000.00,18215-50.000.00,水管接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106376,null,18030-20.000.00,18030-20.000.00,10米4分FLEX管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106377,Damage,08193-20.000.00,08193-20.000.00,双头螺纹接头,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106378,Scrap,18630-20.000.00,18630-20.000.00,嘉丁拿35M壁挂式自动水管架套装,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106371,null,18630-20.000.00,18630-20.000.00,嘉丁拿35M壁挂式自动水管架套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106372,Damage,00996-20.000.00,00996-20.000.00,15米洒水管带,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106373,null,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106374,Damage,18317-20.000.00,18317-20.000.00,豪华多功能喷枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Husqvarna,Husqvarna,JIQ,JIQ,27001,20210618001,106370,null,17012-20.000.00,17012-20.000.00,尖头钢锹,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-18 06:40:09,2021-06-18 00:00:00,2021-06-18 14:50:20,2021-06-18 06:50:20,20210803,scale_jiq,20210618,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26998,39943145,106390,null,DBL119,DBL119,传奇源自拉菲罗斯柴尔德波尔多白葡萄酒 6 X 75CL,null,null,null,null,null,null,126.0,126.0,0.0,1008.0,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-18 02:17:55,2021-06-18 00:00:00,2021-06-18 15:26:15,2021-06-18 07:26:15,20210803,scale_jiq,20210618,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26999,42022255,106367,null,BT0030,BT0030,百龄坛特醇苏格兰威士忌-无盒装 12 X 70CL,null,null,null,null,null,null,360.0,360.0,830865.0,4813.2,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-18 02:40:48,2021-06-18 00:00:00,2021-06-18 10:44:14,2021-06-18 02:44:14,20210803,scale_jiq,20210618,scale
Pernod-Wine,Pernod-Wine,JIQ,JIQ,26999,42022255,106368,null,BF0905,BF0905,必富达金酒蒸馏酒 12 X 100CL,null,null,null,null,null,null,120.0,120.0,830865.0,2388.0,BT,BT,KG,null,null,4712-12-31 00:00:00,2021-06-18 02:40:48,2021-06-18 00:00:00,2021-06-18 10:44:14,2021-06-18 02:44:14,20210803,scale_jiq,20210618,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27014,7483,106501,null,XDML60041,XDML60041,马爹利礼赠腰封 MCB1L,null,null,null,null,null,null,10000.0,10000.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:37:32,2021-06-21 00:00:00,2021-06-21 09:45:35,2021-06-21 01:45:35,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27016,7484,106503,null,XDML60042,XDML60042,马爹利礼赠礼袋,null,null,null,null,null,null,1000.0,1000.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:42:51,2021-06-21 00:00:00,2021-06-21 09:45:35,2021-06-21 01:45:35,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27015,7485,106502,null,XDML60043,XDML60043,马爹利礼赠封套 MCB 1L,null,null,null,null,null,null,5000.0,5000.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:41:46,2021-06-21 00:00:00,2021-06-21 09:45:35,2021-06-21 01:45:35,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27009,7489,106496,null,XDML60046,XDML60046,马爹利赠礼台卡,null,null,null,null,null,null,30.0,30.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:04:58,2021-06-21 00:00:00,2021-06-21 09:18:30,2021-06-21 01:18:30,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27011,7490,106498,null,XDML60047,XDML60047,马爹利瓶颈领带,null,null,null,null,null,null,5000.0,5000.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:07:33,2021-06-21 00:00:00,2021-06-21 09:18:29,2021-06-21 01:18:29,20210803,scale_jiq,20210621,scale
null,null,JIQ,JIQ,27008,7491,106495,null,XDML60048,XDML60048,马爹利精彩框立架,null,null,null,null,null,null,20.0,20.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:02:42,2021-06-21 00:00:00,2021-06-21 09:45:35,2021-06-21 01:45:35,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27013,7492,106500,null,XDML60049,XDML60049,Congratulations祝贺卡片,null,null,null,null,null,null,1680.0,1680.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:10:00,2021-06-21 00:00:00,2021-06-21 09:18:29,2021-06-21 01:18:29,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27010,7493,106497,null,XDML60050,XDML60050,Thank you 感谢卡片,null,null,null,null,null,null,1680.0,1680.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:06:09,2021-06-21 00:00:00,2021-06-21 09:18:29,2021-06-21 01:18:29,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27012,7494,106499,null,XDML60051,XDML60051,Happy Birthday生日快乐卡片,null,null,null,null,null,null,1680.0,1680.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:08:49,2021-06-21 00:00:00,2021-06-21 09:18:29,2021-06-21 01:18:29,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27006,7495,106493,null,XDML60052,XDML60052,瓶颈带贴纸,null,null,null,null,null,null,5190.0,5190.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 00:59:16,2021-06-21 00:00:00,2021-06-21 09:18:28,2021-06-21 01:18:28,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27007,7496,106494,null,XDML60053,XDML60053,礼品包裹贴纸,null,null,null,null,null,null,10176.0,10176.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 01:01:29,2021-06-21 00:00:00,2021-06-21 09:18:28,2021-06-21 01:18:28,20210803,scale_jiq,20210621,scale
Pernod-DF,Pernod-DF,JIQ,JIQ,27005,7499,106492,null,XDML60054,XDML60054,Martell 5oz PLA 塑料杯,null,null,null,null,null,null,21750.0,21750.0,0.0,0.0,PC,BT,null,null,null,4712-12-31 00:00:00,2021-06-21 00:36:27,2021-06-21 00:00:00,2021-06-21 08:41:07,2021-06-21 00:41:07,20210803,scale_jiq,20210621,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106633,null,01891-28.000.00,01891-28.000.00,Select电脑控制器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106634,null,07330-20.000.00,07330-20.000.00,龙头1/2,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106635,Damage,18305-20.000.00,18305-20.000.00,豪华喷灌枪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106636,null,08925-20.000.00,08925-20.000.00,园艺工具,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106637,null,11112-20.000.00,11112-20.000.00,Gardena喷壶1升,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106638,null,02761-20.000.00,02761-20.000.00,3/4”内螺纹连接件,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106639,null,08193-20.000.00,08193-20.000.00,双头螺纹接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106640,null,00926-00.500.00,00926-00.500.00,4分转接,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106641,Damage,11120-20.000.00,11120-20.000.00,Gardena压力喷雾器1.25升,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106642,null,18305-20.000.00,18305-20.000.00,豪华喷灌枪,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106643,null,00872-00.000.22,00872-00.000.22,密封圈,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106644,null,18030-20.000.00,18030-20.000.00,10米4分FLEX管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106645,null,00241-20.000.00,00241-20.000.00,水管架,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106646,null,18200-50.000.00,18200-50.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106647,Damage,08903-20.000.00,08903-20.000.00,剪刀A/M,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106648,null,00206-20.000.00,00206-20.000.00,园艺手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106649,Damage,00828-39.000.00,00828-39.000.00,5升经典压力喷雾器,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106653,null,00828-39.000.00,00828-39.000.00,5升经典压力喷雾器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106654,Damage,12202-20.000.00,12202-20.000.00,专业弯头修枝剪,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106630,null,07329-39.000.00,07329-39.000.00,4分抛光水龙头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106631,null,18233-20.000.00,18233-20.000.00,6分修补接头,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27022,20210621001,106632,null,11540-20.000.00,11540-20.000.00,灌木手套,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-21 08:32:49,2021-06-21 00:00:00,2021-06-22 13:39:09,2021-06-22 05:39:09,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106791,Damage,00007-66.666.66,00007-66.666.66,园艺地毯,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106790,Damage,08925-20.000.00,08925-20.000.00,园艺工具,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106789,Damage,00507-20.000.00,00507-20.000.00,园艺垫L,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106788,Scrap,08188-20.000.00,08188-20.000.00,流量统计表,null,null,null,null,null,Scrap,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106787,null,00030-66.666.66,00030-66.666.66,嘉丁拿粘虫板,null,null,null,null,null,null,1.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106786,null,18343-32.000.00,18343-32.000.00,Gardena喷枪 多功能,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106785,null,18215-20.000.00,18215-20.000.00,4分5分标准接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106784,null,18030-20.000.00,18030-20.000.00,10米4分FLEX管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106783,null,18712-20.000.00,18712-20.000.00,水景250/2喷灌装置,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106782,null,05574-20.000.00,05574-20.000.00,刷子,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106781,null,08193-20.000.00,08193-20.000.00,双头螺纹接头,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106775,null,18216-20.000.00,18216-20.000.00,6分标准接头,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106776,null,18214-20.000.00,18214-20.000.00,6分截流接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106777,null,18061-20.000.00,18061-20.000.00,嘉丁拿1/2“15M技术水管,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106778,null,18069-22.000.00,18069-22.000.00,4分50米舒适型高级零剪水管,null,null,null,null,null,null,2.0,5.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106779,null,01891-28.000.00,01891-28.000.00,Select电脑控制器,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106780,null,13300-20.000.00,13300-20.000.00,微滴灌套装,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106812,null,00241-20.000.00,00241-20.000.00,水管架,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106814,Damage,02934-20.000.00,02934-20.000.00,Y型连接件,null,null,null,null,null,Damage,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106811,null,18010-22.000.00,18010-22.000.00,嘉丁拿4分高级水管零减50m,null,null,null,null,null,null,2.0,2.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106810,null,18200-20.000.00,18200-20.000.00,4分螺纹龙头接头,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106809,null,08009-20.000.00,08009-20.000.00,水管车S060911,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
Husqvarna,Husqvarna,JIQ,JIQ,27026,20210622001,106808,null,11510-20.000.00,11510-20.000.00,嘉丁拿手套S,null,null,null,null,null,null,1.0,1.0,0.0,0.0,PC,BT,null,null,null,null,2021-06-22 05:12:20,2021-06-22 00:00:00,2021-06-22 15:06:28,2021-06-22 07:06:28,20210803,scale_jiq,20210622,scale
