,WH,COMPANY,Create DT,Confirm DT,Product,Description,TYPE,Status,TRSC #,Ship ID,INV,PO,INB#,contract_no,From Loc,To Loc,Qty,UOM,BottlingDT,Transaction_type,ALLOCATION_ZONE
263,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437976,ONEYLIVB12160600,,20017254.0,456767.0,,RECV-1,BK-1030,720,BT,3/17/2021  12:00:00 AM,Receving,
264,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437980,ONEYLIVB12157500,,20017233.0,456861.0,,RECV-1,BK-1032,14400,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
265,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437982,ONEYLIVB12157500,,20017233.0,456861.0,,RECV-1,BK-1032,720,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
266,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437992,ONEYLIVB11733400,,20017214.0,456678.0,,RECV-1,BK-1031,10800,BT,3/3/2021  12:00:00 AM,Receving,
267,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437994,ONEYLIVB11733400,,20017214.0,456678.0,,RECV-1,BK-1031,2160,BT,3/4/2021  12:00:00 AM,Receving,
268,FAS,Pernod,5/31/2021,6/2/2021,012946,芝华士12年苏格兰威士忌-有盒装 12 X 70CL,Receving,Bonded Normal,6437988,ONEYLIVB12149600,,20016920.0,459008.0,,RECV-1,BK-1023,2880,BT,3/8/2021  12:00:00 AM,Receving,
269,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437976,ONEYLIVB12160600,,20017254.0,456767.0,,RECV-1,BK-1030,720,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
270,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437980,ONEYLIVB12157500,,20017233.0,456861.0,,RECV-1,BK-1032,14400,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
271,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437982,ONEYLIVB12157500,,20017233.0,456861.0,,RECV-1,BK-1032,720,BT,3/17/2021  12:00:00 AM,Receving,
272,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437992,ONEYLIVB11733400,,20017214.0,456678.0,,RECV-1,BK-1031,10800,BT,3/3/2021  12:00:00 AM,Receving,A-FAS
273,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437994,ONEYLIVB11733400,,20017214.0,456678.0,,RECV-1,BK-1031,2160,BT,3/4/2021  12:00:00 AM,Receving,A-BJPRD
274,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6437994,ONEYLIVB11733400,,20017214.0,456678.0,,RECV-1,BK-1031,2160,BT,3/4/2021  12:00:00 AM,Receving,A-FAS
275,FAS,Pernod,5/31/2021,6/2/2021,012946,芝华士12年苏格兰威士忌-有盒装 12 X 70CL,Receving,Bonded Normal,6437988,ONEYLIVB12149600,,20016920.0,459008.0,,RECV-1,BK-1023,2880,BT,3/8/2021  12:00:00 AM,Receving,A-BJPRD
276,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438011,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,4320,BT,3/5/2021  12:00:00 AM,Receving,A-FAS
277,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438009,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,5040,BT,3/4/2021  12:00:00 AM,Receving,A-FAS
278,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438009,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,5040,BT,3/4/2021  12:00:00 AM,Receving,
279,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438009,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,5040,BT,3/4/2021  12:00:00 AM,Receving,A-BJPRD
280,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438013,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,5760,BT,3/8/2021  12:00:00 AM,Receving,A-BJPRD
281,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438011,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,4320,BT,3/5/2021  12:00:00 AM,Receving,
282,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438013,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,5760,BT,3/8/2021  12:00:00 AM,Receving,A-FAS
283,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438011,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,4320,BT,3/5/2021  12:00:00 AM,Receving,A-BJPRD
284,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438013,ONEYLIVB11748300,,20016561.0,456955.0,,RECV-1,BK-1024,5760,BT,3/8/2021  12:00:00 AM,Receving,
285,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438054,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/4/2021  12:00:00 AM,Receving,A-BJPRD
286,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438050,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,12960,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
287,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438050,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,12960,BT,3/18/2021  12:00:00 AM,Receving,
288,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438056,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/3/2021  12:00:00 AM,Receving,
289,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438052,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/17/2021  12:00:00 AM,Receving,
290,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438056,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/3/2021  12:00:00 AM,Receving,A-BJPRD
291,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438050,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,12960,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
292,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438054,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/4/2021  12:00:00 AM,Receving,
293,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438056,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/3/2021  12:00:00 AM,Receving,A-FAS
294,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438052,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
295,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438052,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
296,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438054,ONEYLIVB14992700,,20017277.0,456951.0,,RECV-1,BK-1029,720,BT,3/4/2021  12:00:00 AM,Receving,A-FAS
297,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438066,ONEYLIVB12158600,,20017253.0,456962.0,,RECV-1,BK-1034,15120,BT,3/18/2021  12:00:00 AM,Receving,A-FAS
298,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438070,ONEYLIVB11750300,,20016551.0,456851.0,,RECV-1,BK-1027,15120,BT,3/5/2021  12:00:00 AM,Receving,A-FAS
299,FAS,Pernod,5/31/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438060,ONEYLIVB12183400,,20017555.0,459132.0,,RECV-1,BK-1022,10080,BT,3/8/2021  12:00:00 AM,Receving,A-FAS
300,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438074,ONEYLIVB11747900,,20016603.0,456690.0,,RECV-1,BK-1019,14400,BT,3/3/2021  12:00:00 AM,Receving,A-FAS
301,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438076,ONEYLIVB11747900,,20016603.0,456690.0,,RECV-1,BK-1019,720,BT,3/4/2021  12:00:00 AM,Receving,
302,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438066,ONEYLIVB12158600,,20017253.0,456962.0,,RECV-1,BK-1034,15120,BT,3/18/2021  12:00:00 AM,Receving,
303,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438070,ONEYLIVB11750300,,20016551.0,456851.0,,RECV-1,BK-1027,15120,BT,3/5/2021  12:00:00 AM,Receving,
304,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438074,ONEYLIVB11747900,,20016603.0,456690.0,,RECV-1,BK-1019,14400,BT,3/3/2021  12:00:00 AM,Receving,A-BJPRD
305,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438076,ONEYLIVB11747900,,20016603.0,456690.0,,RECV-1,BK-1019,720,BT,3/4/2021  12:00:00 AM,Receving,A-BJPRD
306,FAS,Pernod,5/31/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438060,ONEYLIVB12183400,,20017555.0,459132.0,,RECV-1,BK-1022,10080,BT,3/8/2021  12:00:00 AM,Receving,
307,FAS,Pernod,5/31/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438062,ONEYLIVB12183400,,20017555.0,459132.0,,RECV-1,BK-1022,5040,BT,3/4/2021  12:00:00 AM,Receving,
308,FAS,Pernod,5/31/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438062,ONEYLIVB12183400,,20017555.0,459132.0,,RECV-1,BK-1022,5040,BT,3/4/2021  12:00:00 AM,Receving,A-BJPRD
309,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438076,ONEYLIVB11747900,,20016603.0,456690.0,,RECV-1,BK-1019,720,BT,3/4/2021  12:00:00 AM,Receving,A-FAS
310,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438066,ONEYLIVB12158600,,20017253.0,456962.0,,RECV-1,BK-1034,15120,BT,3/18/2021  12:00:00 AM,Receving,A-BJPRD
311,FAS,Pernod,5/28/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438070,ONEYLIVB11750300,,20016551.0,456851.0,,RECV-1,BK-1027,15120,BT,3/5/2021  12:00:00 AM,Receving,A-BJPRD
312,FAS,Pernod,5/31/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438060,ONEYLIVB12183400,,20017555.0,459132.0,,RECV-1,BK-1022,10080,BT,3/8/2021  12:00:00 AM,Receving,A-BJPRD
313,FAS,Pernod,5/31/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438062,ONEYLIVB12183400,,20017555.0,459132.0,,RECV-1,BK-1022,5040,BT,3/4/2021  12:00:00 AM,Receving,A-FAS
314,FAS,Pernod,5/28/2021,6/2/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6438074,ONEYLIVB11747900,,20016603.0,456690.0,,RECV-1,BK-1019,14400,BT,3/3/2021  12:00:00 AM,Receving,
315,FAS,Pernod,5/30/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438080,ONEYLIVB10356400,,20016545.0,457053.0,,RECV-1,BK-1025,15120,BT,3/5/2021  12:00:00 AM,Receving,A-BJPRD
316,FAS,Pernod,5/30/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438080,ONEYLIVB10356400,,20016545.0,457053.0,,RECV-1,BK-1025,15120,BT,3/5/2021  12:00:00 AM,Receving,
317,FAS,Pernod,5/30/2021,6/2/2021,011468,芝华士12年苏格兰威士忌-无盒装 12 X 70CL,Receving,Bonded Normal,6438080,ONEYLIVB10356400,,20016545.0,457053.0,,RECV-1,BK-1025,15120,BT,3/5/2021  12:00:00 AM,Receving,A-FAS
318,FAS,Pernod,5/21/2021,6/3/2021,DBC118,传奇源自拉菲罗斯柴尔德经典玫瑰红葡萄酒 6 X 75CL,Receving,Bonded Normal,6438244,COSU6292432637,,39202506.0,417351.0,FRX-CNS-2103-0039,RECV-1,02-75-A,9240,BT,2/15/2021  12:00:00 AM,Receving,
319,FAS,Pernod,5/21/2021,6/3/2021,DBS0N8,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码 6 X 75CL,Receving,Bonded Normal,6438248,COSU6292432637,,75.0,2.0,FRX-CNS-2103-0039,RECV-1,02-69-A,4200,BT,4/14/2020  12:00:00 AM,Receving,A-BJPRD
320,FAS,Pernod,5/21/2021,6/3/2021,DBS0N8,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码 6 X 75CL,Receving,Bonded Normal,6438248,COSU6292432637,,75.0,2.0,FRX-CNS-2103-0039,RECV-1,02-69-A,4200,BT,4/14/2020  12:00:00 AM,Receving,
321,FAS,Pernod,5/21/2021,6/3/2021,DBC118,传奇源自拉菲罗斯柴尔德经典玫瑰红葡萄酒 6 X 75CL,Receving,Bonded Normal,6438244,COSU6292432637,,39202506.0,417351.0,FRX-CNS-2103-0039,RECV-1,02-75-A,9240,BT,2/15/2021  12:00:00 AM,Receving,A-BJPRD
322,FAS,Pernod,5/21/2021,6/3/2021,DBS0N8,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码 6 X 75CL,Receving,Bonded Normal,6438246,COSU6292432637,,75.0,2.0,FRX-CNS-2103-0039,RECV-1,02-69-A,5040,BT,4/14/2020  12:00:00 AM,Receving,A-BJPRD
323,FAS,Pernod,5/21/2021,6/3/2021,DBC118,传奇源自拉菲罗斯柴尔德经典玫瑰红葡萄酒 6 X 75CL,Receving,Bonded Normal,6438244,COSU6292432637,,39202506.0,417351.0,FRX-CNS-2103-0039,RECV-1,02-75-A,9240,BT,2/15/2021  12:00:00 AM,Receving,A-FAS
324,FAS,Pernod,5/21/2021,6/3/2021,DBS0N8,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码 6 X 75CL,Receving,Bonded Normal,6438246,COSU6292432637,,75.0,2.0,FRX-CNS-2103-0039,RECV-1,02-69-A,5040,BT,4/14/2020  12:00:00 AM,Receving,A-FAS
325,FAS,Pernod,5/21/2021,6/3/2021,DBS0N8,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码 6 X 75CL,Receving,Bonded Normal,6438246,COSU6292432637,,75.0,2.0,FRX-CNS-2103-0039,RECV-1,02-69-A,5040,BT,4/14/2020  12:00:00 AM,Receving,
326,FAS,Pernod,5/21/2021,6/3/2021,DBS0N8,传说源自拉菲罗斯柴尔德波尔多红葡萄酒-新条码 6 X 75CL,Receving,Bonded Normal,6438248,COSU6292432637,,75.0,2.0,FRX-CNS-2103-0039,RECV-1,02-69-A,4200,BT,4/14/2020  12:00:00 AM,Receving,A-FAS
327,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438591,OOLU2663763570,,20503317.0,463077.0,2104ACWMX163,RECV-1,01-10-A,15840,BT,4/13/2021  12:00:00 AM,Receving,A-BJPRD
328,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438591,OOLU2663763570,,20503317.0,463077.0,2104ACWMX163,RECV-1,01-10-A,15840,BT,4/13/2021  12:00:00 AM,Receving,
329,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438591,OOLU2663763570,,20503317.0,463077.0,2104ACWMX163,RECV-1,01-10-A,15840,BT,4/13/2021  12:00:00 AM,Receving,A-FAS
330,FAS,Pernod,5/31/2021,6/3/2021,005537,马爹利名士干邑白兰地-有盒装 12 X 70CL,Receving,Bonded Normal,6438603,EGLV540100057722,,20503338.0,463102.0,FRX-CNS-2104-0051,RECV-1,01-11-A,15840,BT,3/10/2021  12:00:00 AM,Receving,A-BJPRD
331,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438595,OOLU2663763520,,20503314.0,463048.0,2104ACWMX158,RECV-1,01-13-A,15840,BT,4/14/2021  12:00:00 AM,Receving,
332,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438599,ONEYLEHB07646501,,20503048.0,445087.0,FRX-CNS-2103-0060,RECV-1,01-14-B,17280,BT,3/17/2021  12:00:00 AM,Receving,A-FAS
333,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438599,ONEYLEHB07646501,,20503048.0,445087.0,FRX-CNS-2103-0060,RECV-1,01-14-B,17280,BT,3/17/2021  12:00:00 AM,Receving,A-BJPRD
334,FAS,Pernod,5/31/2021,6/3/2021,005537,马爹利名士干邑白兰地-有盒装 12 X 70CL,Receving,Bonded Normal,6438603,EGLV540100057722,,20503338.0,463102.0,FRX-CNS-2104-0051,RECV-1,01-11-A,15840,BT,3/10/2021  12:00:00 AM,Receving,A-FAS
335,FAS,Pernod,5/31/2021,6/3/2021,005537,马爹利名士干邑白兰地-有盒装 12 X 70CL,Receving,Bonded Normal,6438603,EGLV540100057722,,20503338.0,463102.0,FRX-CNS-2104-0051,RECV-1,01-11-A,15840,BT,3/10/2021  12:00:00 AM,Receving,
336,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438595,OOLU2663763520,,20503314.0,463048.0,2104ACWMX158,RECV-1,01-13-A,15840,BT,4/14/2021  12:00:00 AM,Receving,A-BJPRD
337,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438599,ONEYLEHB07646501,,20503048.0,445087.0,FRX-CNS-2103-0060,RECV-1,01-14-B,17280,BT,3/17/2021  12:00:00 AM,Receving,
338,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6438595,OOLU2663763520,,20503314.0,463048.0,2104ACWMX158,RECV-1,01-13-A,15840,BT,4/14/2021  12:00:00 AM,Receving,A-FAS
339,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439939,OOLU2663766740,,20503315.0,463029.0,2104ACWMX161,RECV-1,01-11-B,8640,BT,4/15/2021  12:00:00 AM,Receving,A-BJPRD
340,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439944,OOLU2663763560,,20503316.0,463131.0,2104ACWMX162,RECV-1,01-06-B,15840,BT,4/15/2021  12:00:00 AM,Receving,A-FAS
341,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439939,OOLU2663766740,,20503315.0,463029.0,2104ACWMX161,RECV-1,01-11-B,8640,BT,4/15/2021  12:00:00 AM,Receving,
342,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439941,OOLU2663766740,,20503315.0,463029.0,2104ACWMX161,RECV-1,01-11-B,7200,BT,4/19/2021  12:00:00 AM,Receving,
343,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439941,OOLU2663766740,,20503315.0,463029.0,2104ACWMX161,RECV-1,01-11-B,7200,BT,4/19/2021  12:00:00 AM,Receving,A-FAS
344,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439944,OOLU2663763560,,20503316.0,463131.0,2104ACWMX162,RECV-1,01-06-B,15840,BT,4/15/2021  12:00:00 AM,Receving,
345,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439941,OOLU2663766740,,20503315.0,463029.0,2104ACWMX161,RECV-1,01-11-B,7200,BT,4/19/2021  12:00:00 AM,Receving,A-BJPRD
346,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439944,OOLU2663763560,,20503316.0,463131.0,2104ACWMX162,RECV-1,01-06-B,15840,BT,4/15/2021  12:00:00 AM,Receving,A-BJPRD
347,FAS,Pernod,5/31/2021,6/3/2021,005797,马爹利名士干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439939,OOLU2663766740,,20503315.0,463029.0,2104ACWMX161,RECV-1,01-11-B,8640,BT,4/15/2021  12:00:00 AM,Receving,A-FAS
348,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439961,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,14400,BT,3/24/2021  12:00:00 AM,Receving,A-FAS
349,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439965,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,720,BT,3/23/2021  12:00:00 AM,Receving,A-BJPRD
350,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439967,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,1440,BT,3/25/2021  12:00:00 AM,Receving,A-FAS
351,FAS,Pernod,5/31/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439955,LHV2473795,,20503187.0,463118.0,2104ACWMX001,RECV-1,01-08-A,4032,BT,3/15/2021  12:00:00 AM,Receving,
352,FAS,Pernod,6/1/2021,6/3/2021,012417,芝华士·新境12年苏格兰威士忌(夜光版)-不含内盒 12 X 70CL,Receving,Bonded Normal,6439951,ONEYLIVB11767400,,20017232.0,456668.0,,RECV-1,01-13-B,2160,BT,3/18/2021  12:00:00 AM,Receving,
353,FAS,Pernod,5/31/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439955,LHV2473795,,20503187.0,463118.0,2104ACWMX001,RECV-1,01-08-A,4032,BT,3/15/2021  12:00:00 AM,Receving,A-BJPRD
354,FAS,Pernod,5/31/2021,6/3/2021,004636,马爹利XO干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439957,LHV2473795,,20503187.0,463118.0,2104ACWMX001,RECV-1,01-08-A,8640,BT,3/16/2021  12:00:00 AM,Receving,A-BJPRD
355,FAS,Pernod,5/31/2021,6/3/2021,003807,马爹利蓝带干邑白兰地-无盒装 12 X 70CL,Receving,Bonded Normal,6439967,EGLV540100090495,,20503339.0,461520.0,FRX-CNS-2104-0051,RECV-1,01-05-B,1440,BT,3/25/2021  12:00:00 AM,Receving,A-BJPRD
